"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.195782670E0,-1.536560059E0,6.021118164E0,1.314239502E1
8.215619096E0,-9.765625000E-2,7.424926758E0,1.240692139E1
8.235425004E0,-8.255004883E-1,7.423400879E0,1.169433594E1
8.255414017E0,-8.163452148E-1,6.025695801E0,1.314086914E1
8.275403031E0,5.844116211E-1,6.741333008E0,9.558105469E0
8.295392045E0,-8.468627930E-1,6.730651855E0,1.027374268E1
8.315381058E0,-1.737976074E0,8.407592773E0,9.786987305E0
8.335370072E0,-2.445983887E0,9.098815918E0,1.049346924E1
8.355694779E0,-3.149414062E0,7.762145996E0,1.124877930E1
8.375592240E0,-3.874206543E0,7.061767578E0,1.125946045E1
8.395398148E0,-2.416992188E0,7.064819336E0,1.268615723E1
8.415356644E0,-2.426147461E0,7.066345215E0,1.197204590E1
8.435315140E0,-2.412414551E0,7.760620117E0,1.267700195E1
8.455334672E0,-1.722717285E0,8.470153809E0,9.808349609E0
8.475293168E0,-4.582214355E0,9.147644043E0,1.123199463E1
8.495282181E0,-2.421569824E0,9.158325195E0,1.122894287E1
8.515271195E0,-9.933471680E-1,9.867858887E0,9.790039062E0
8.535565385E0,-1.708984375E0,7.769775391E0,1.124725342E1
8.555279740E0,-2.442932129E0,8.467102051E0,9.809875488E0
8.575238236E0,-2.426147461E0,9.857177734E0,1.050567627E1
8.595227250E0,-1.011657715E0,8.476257324E0,9.094238281E0
8.615216264E0,-2.456665039E0,9.169006348E0,8.372497559E0
8.635205277E0,-2.079772949E0,9.472656250E0,7.638549805E0
8.655224808E0,-2.778625488E0,1.016082764E1,9.059143066E0
8.675183305E0,-2.795410156E0,1.016540527E1,7.629394531E0
8.695569047E0,-2.365112305E0,9.429931641E0,7.035827637E0
8.715252885E0,-3.076171875E0,9.423828125E0,7.751464844E0
8.735180863E0,-8.819580078E-1,1.221618652E1,9.140014648E0
8.755169877E0,-1.644897461E0,9.434509277E0,7.034301758E0
8.775158890E0,-1.618957520E0,1.082153320E1,8.444213867E0
8.795117387E0,-1.618957520E0,1.082153320E1,8.444213867E0
8.815106400E0,-3.068542480E0,9.422302246E0,8.465576172E0
8.835095414E0,-2.352905273E0,8.729553223E0,8.473205566E0
8.855420121E0,-3.788757324E0,9.417724609E0,8.465576172E0
8.875226029E0,-1.661682129E0,8.042907715E0,6.338500977E0
8.895092973E0,-3.802490234E0,1.151428223E1,6.295776367E0
8.915051469E0,-3.802490234E0,1.151428223E1,6.295776367E0
8.935071000E0,-3.814697266E0,9.425354004E0,6.323242188E0
8.955029496E0,-4.093933105E0,1.053466797E1,6.483459473E0
8.975018510E0,-3.378295898E0,1.123657227E1,5.758666992E0
8.995007523E0,-3.378295898E0,9.841918945E0,6.491088867E0
9.015393265E0,-2.163696289E0,1.042175293E1,6.657409668E0
9.035199174E0,-5.702209473E0,1.133575439E1,6.352233887E0
9.054974564E0,-3.536987305E0,1.204376221E1,6.340026855E0
9.074963578E0,-2.096557617E0,1.065673828E1,7.070922852E0
9.094952592E0,-3.523254395E0,1.273803711E1,7.044982910E0
9.114941605E0,-5.688476562E0,1.203002930E1,7.057189941E0
9.134930619E0,-4.252624512E0,1.273651123E1,6.332397461E0
9.154919633E0,-3.532409668E0,1.134490967E1,7.063293457E0
9.174908646E0,-3.523254395E0,1.273803711E1,7.044982910E0
9.195202836E0,-4.243469238E0,1.273498535E1,7.046508789E0
9.214917191E0,-4.231262207E0,1.342773438E1,7.751464844E0
9.234906205E0,-4.252624512E0,1.134185791E1,7.064819336E0
9.254864701E0,-3.523254395E0,1.134338379E1,7.778930664E0
9.274853715E0,-3.334045410E0,8.377075195E0,8.816528320E0
9.294842728E0,-4.440307617E-1,1.118011475E1,8.061218262E0
9.314831742E0,-4.531860352E-1,1.118164062E1,7.345581055E0
9.334820756E0,-4.531860352E-1,9.786987305E0,8.079528809E0
9.355175980E0,1.525878906E-2,9.878540039E0,6.593322754E0
9.374859818E0,-1.420593262E0,1.056823730E1,6.585693359E0
9.394787797E0,-7.217407227E-1,8.483886719E0,5.899047852E0
9.414807328E0,1.068115234E-2,9.182739258E0,6.602478027E0
9.434765824E0,7.186889648E-1,8.491516113E0,5.897521973E0
9.454754838E0,2.189636230E0,9.188842773E0,8.029174805E0
9.474743851E0,1.455688477E0,9.886169434E0,6.591796875E0
9.494732865E0,1.460266113E0,9.187316895E0,7.315063477E0
9.515088090E0,2.900695801E0,9.194946289E0,7.313537598E0
9.534893998E0,2.163696289E0,7.800292969E0,6.619262695E0
9.554760941E0,1.434326172E0,9.194946289E0,5.172729492E0
9.574688920E0,2.163696289E0,7.800292969E0,6.619262695E0
9.594677933E0,3.419494629E0,1.099548340E1,4.786682129E0
9.614666947E0,1.979064941E0,1.098785400E1,4.789733887E0
9.634655961E0,1.240539551E0,1.098937988E1,3.361511230E0
9.654644974E0,2.005004883E0,1.237640381E1,6.199645996E0
9.675000199E0,1.249694824E0,1.098632812E1,4.075622559E0
9.694867142E0,6.164550781E-1,1.164550781E1,8.256530762E0
9.714612015E0,2.052307129E0,1.095733643E1,8.264160156E0
9.734662064E0,-1.296997070E-1,1.025390625E1,6.848144531E0
9.754590043E0,-1.548767090E0,1.093902588E1,8.268737793E0
9.774579056E0,5.813598633E-1,1.026000977E1,6.132507324E0
9.794598588E0,-2.989196777E0,1.093139648E1,8.270263672E0
9.814557084E0,5.950927734E-1,9.559631348E0,7.571411133E0
9.834546098E0,-1.342773438E-1,1.095275879E1,6.124877930E0
9.854870805E0,5.950927734E-1,1.095428467E1,6.837463379E0
9.874524125E0,-1.560974121E0,1.024475098E1,7.563781738E0
9.894543656E0,-1.205444336E-1,1.025238037E1,7.562255859E0
9.914502152E0,-2.290344238E0,1.139526367E1,5.998229980E0
9.934521683E0,-8.377075195E-1,1.070251465E1,7.435607910E0
9.954724320E0,-1.570129395E0,1.000366211E1,6.730651855E0
9.974469193E0,-1.557922363E0,1.069793701E1,7.435607910E0
9.994458207E0,-3.015136719E0,1.069488525E1,6.008911133E0
1.001484395E1,-3.010559082E0,1.139221191E1,5.999755859E0
1.003452779E1,-2.285766602E0,1.137084961E1,4.798889160E0
1.005442525E1,-3.726196289E0,1.136322021E1,4.800415039E0
1.007444478E1,-1.560974121E0,1.207122803E1,4.788208008E0
1.009443379E1,-1.579284668E0,1.207580566E1,3.359985352E0
1.011439229E1,-3.739929199E0,1.206512451E1,3.363037109E0
1.013438130E1,-3.027343750E0,1.067504883E1,3.379821777E0
1.015437032E1,-3.024291992E0,1.276702881E1,2.638244629E0
1.017469502E1,-2.281188965E0,1.206665039E1,4.789733887E0
1.019453145E1,-3.010559082E0,1.206512451E1,4.075622559E0
1.021436788E1,-3.019714355E0,1.346282959E1,2.629089355E0
1.023438741E1,-3.678894043E0,1.067047119E1,3.915405273E0
1.025431538E1,-7.843017578E-1,1.137847900E1,4.617309570E0
1.027430440E1,-2.949523926E0,1.206665039E1,3.895568848E0
1.029429341E1,-1.518249512E0,1.207580566E1,3.179931641E0
1.031428243E1,-8.544921875E-2,9.295654297E0,3.930664062E0
1.033463765E1,-2.220153809E0,1.067199707E1,5.343627930E0
1.035450459E1,-1.296997070E-1,1.056671143E1,4.924011230E0
1.037427998E1,-1.362609863E0,1.297454834E1,5.015563965E0
1.039423848E1,-1.383972168E0,1.088714600E1,4.328918457E0
1.041422749E1,-6.332397461E-1,1.018524170E1,7.194519043E0
1.043421651E1,-6.546020508E-1,9.494018555E0,5.775451660E0
1.045420552E1,-1.379394531E0,1.158447266E1,4.319763184E0
1.047419454E1,8.239746094E-2,1.088867188E1,6.469726562E0
1.049418355E1,-1.358032227E0,1.227569580E1,5.738830566E0
1.051450826E1,7.858276367E-1,9.501647949E0,5.773925781E0
1.053416158E1,6.103515625E-2,8.801269531E0,5.783081055E0
1.055415059E1,5.676269531E-1,1.037139893E1,6.713867188E0
1.057417012E1,1.274108887E0,1.107635498E1,5.274963379E0
1.059412862E1,1.269531250E0,1.038055420E1,5.284118652E0
1.061411763E1,2.008056641E0,1.177520752E1,5.978393555E0
1.063410664E1,1.286315918E0,1.316680908E1,5.245971680E0
1.065412618E1,2.719116211E0,1.038513184E1,5.996704102E0
1.067451192E1,2.008056641E0,1.177520752E1,5.978393555E0
1.069416524E1,-1.976013184E0,1.221618652E1,3.950500488E0
1.071412373E1,-1.239013672E0,1.221618652E1,5.378723145E0
1.073408223E1,-1.269531250E0,1.152648926E1,3.244018555E0
1.075404073E1,-5.187988281E-1,1.221923828E1,5.377197266E0
1.077402974E1,-1.971435547E0,1.012268066E1,5.407714844E0
1.079401875E1,-1.269531250E0,1.152648926E1,3.244018555E0
1.081400777E1,-1.255798340E0,1.082458496E1,4.682922363E0
1.083433247E1,-1.246643066E0,1.221771240E1,4.664611816E0
1.085413838E1,-1.966857910E0,1.221466064E1,4.664611816E0
1.087400533E1,-2.290344238E0,1.031494141E1,5.346679688E0
1.089402486E1,-2.282714844E0,1.170806885E1,5.328369141E0
1.091398335E1,-1.570129395E0,1.171417236E1,4.612731934E0
1.093397237E1,-8.590698242E-1,1.172027588E1,3.897094727E0
1.095396138E1,-8.499145508E-1,1.171722412E1,4.611206055E0
1.097391988E1,-8.499145508E-1,1.171722412E1,4.611206055E0
1.099430562E1,-2.993774414E0,1.170196533E1,6.042480469E0
1.101420308E1,-2.993774414E0,1.170196533E1,6.042480469E0
1.103388692E1,-2.319335938E0,9.906005859E0,7.675170898E0
1.105390645E1,-2.336120605E0,8.515930176E0,6.980895996E0
1.107386494E1,-1.611328125E0,9.214782715E0,6.970214844E0
1.109385396E1,-3.070068359E0,1.060791016E1,4.809570312E0
1.111384297E1,-1.625061035E0,9.916687012E0,5.531311035E0
1.113383199E1,-1.594543457E0,1.060638428E1,7.666015625E0
1.115382100E1,-8.880615234E-1,9.915161133E0,6.959533691E0
1.117414571E1,-2.314758301E0,1.060180664E1,7.666015625E0
1.119382954E1,4.119873047E-2,1.226348877E1,2.877807617E0
1.121378804E1,-1.385498047E0,1.155548096E1,4.316711426E0
1.123380757E1,5.035400391E-2,1.365661621E1,2.857971191E0
1.125376607E1,5.950927734E-2,1.225891113E1,4.306030273E0
1.127375508E1,7.629394531E-2,1.364898682E1,5.001831055E0
1.129374410E1,-1.368713379E0,1.434020996E1,4.280090332E0
1.131373311E1,5.950927734E-2,1.225891113E1,4.306030273E0
1.133414937E1,7.705688477E-1,1.226501465E1,3.590393066E0
1.135380269E1,-6.866455078E-1,1.226196289E1,2.163696289E0
1.137467671E1,-5.737304688E-1,9.542846680E0,3.395080566E0
1.139375020E1,-5.615234375E-1,1.023559570E1,4.100036621E0
1.141367818E1,-5.661010742E-1,1.093444824E1,3.376770020E0
1.143366719E1,1.449584961E-1,1.094055176E1,2.661132812E0
1.145365621E1,8.834838867E-1,1.233520508E1,3.355407715E0
1.147364522E1,-5.569458008E-1,1.093292236E1,4.090881348E0
1.149396993E1,-5.493164062E-1,1.232604980E1,4.072570801E0
1.151380635E1,-2.583312988E0,1.028442383E1,5.288696289E0
1.153364278E1,-4.272460938E-1,1.099395752E1,4.562377930E0
1.155360127E1,-1.867675781E0,1.098632812E1,4.563903809E0
1.157362081E1,-1.867675781E0,1.098632812E1,4.563903809E0
1.159357930E1,-1.858520508E0,9.588623047E0,6.010437012E0
1.161356831E1,-1.130676270E0,1.098480225E1,5.992126465E0
1.163355733E1,-1.116943359E0,1.028442383E1,7.429504395E0
1.165394307E1,-1.863098145E0,1.168212891E1,4.554748535E0
1.167381001E1,-1.850891113E0,9.587097168E0,6.726074219E0
1.169352437E1,8.453369141E-1,1.083679199E1,5.459594727E0
1.171351338E1,-5.828857422E-1,1.152343750E1,6.166076660E0
1.173350240E1,-2.014160156E0,1.151275635E1,6.883239746E0
1.175349141E1,1.556396484E0,1.084289551E1,4.743957520E0
1.177348042E1,1.327514648E-1,1.222534180E1,5.441284180E0
1.179349996E1,1.205444336E-1,1.153106689E1,4.736328125E0
1.181345845E1,-5.996704102E-1,1.013336182E1,5.470275879E0
1.183381368E1,4.730224609E-2,1.035308838E1,3.913879395E0
1.185346700E1,-6.591796875E-1,9.648132324E0,5.352783203E0
1.187345601E1,-6.332397461E-1,1.243133545E1,6.028747559E0
1.189341451E1,-2.824401855E0,1.173095703E1,3.898620605E0
1.191340352E1,7.858276367E-1,1.174621582E1,4.608154297E0
1.193339253E1,-1.358032227E0,1.173095703E1,6.039428711E0
1.195338155E1,-1.362609863E0,1.242980957E1,5.316162109E0
1.197337056E1,-1.353454590E0,1.103210449E1,6.762695312E0
1.199378682E1,-1.393127441E0,1.034545898E1,3.915405273E0
1.201344014E1,-2.070617676E0,1.311950684E1,6.021118164E0
1.203339864E1,-1.342773438E0,1.269836426E1,6.376647949E0
1.205332662E1,-2.101135254E0,1.200714111E1,3.529357910E0
1.207334615E1,-1.373291016E0,1.061401367E1,4.975891113E0
1.209333516E1,-2.067565918E0,1.199798584E1,6.385803223E0
1.211329366E1,-1.354980469E0,1.200408936E1,5.671691895E0
1.213328267E1,-1.368713379E0,1.130981445E1,4.966735840E0
1.215360738E1,-1.148986816E0,1.199645996E1,7.513427734E0
1.217347432E1,-1.895141602E0,1.199951172E1,5.371093750E0
1.219328023E1,-2.601623535E0,1.129455566E1,6.809997559E0
1.221326924E1,2.792358398E-1,1.130981445E1,6.805419922E0
1.223325826E1,2.792358398E-1,1.130981445E1,6.805419922E0
1.225321675E1,2.395629883E-1,9.228515625E0,4.690551758E0
1.227320576E1,2.746582031E-1,1.200866699E1,6.082153320E0
1.229319478E1,2.868652344E-1,1.270294189E1,6.787109375E0
1.231358052E1,2.609252930E-1,1.131439209E1,5.377197266E0
1.233344746E1,2.655029297E-1,1.061553955E1,6.100463867E0
1.235316182E1,-1.885986328E0,1.060333252E1,6.817626953E0
1.237324239E1,-3.691101074E0,9.124755859E0,3.221130371E0
1.239313985E1,-2.944946289E0,9.120178223E0,5.363464355E0
1.241312886E1,-1.490783691E0,9.822082520E0,6.066894531E0
1.243311788E1,-8.056640625E-1,9.835815430E0,3.208923340E0
1.245310689E1,-2.966308594E0,8.428955078E0,3.944396973E0
1.247309590E1,6.607055664E-1,1.165924072E1,4.486083984E0
1.249345113E1,-1.464843750E0,1.442871094E1,5.880737305E0
1.251310445E1,-4.577636719E-2,1.235046387E1,5.192565918E0
1.253306294E1,-5.950927734E-2,1.165618896E1,4.487609863E0
1.255305196E1,-5.493164062E-2,1.095733643E1,5.210876465E0
1.257304097E1,-5.950927734E-2,1.165618896E1,4.487609863E0
1.259302998E1,6.652832031E-1,1.235656738E1,4.476928711E0
1.261301900E1,-4.272460938E-2,1.304626465E1,5.183410645E0
1.263300801E1,-7.614135742E-1,1.164703369E1,5.917358398E0
1.265345479E1,-7.843017578E-1,1.095581055E1,4.498291016E0
1.267313863E1,-7.843017578E-1,1.095581055E1,4.498291016E0
1.269297505E1,-2.198791504E0,1.233673096E1,5.909729004E0
1.271296407E1,4.577636719E-3,1.222991943E1,4.478454590E0
1.273295308E1,2.160644531E0,1.154479980E1,4.484558105E0
1.275294209E1,1.435852051E0,1.084442139E1,4.495239258E0
1.277293111E1,3.601074219E0,1.155242920E1,4.483032227E0
1.279292012E1,1.574707031E0,1.186218262E1,5.563354492E0
1.281324483E1,8.590698242E-1,1.115875244E1,6.286621094E0
1.283311177E1,-2.021789551E0,1.253967285E1,5.557250977E0
1.285288716E1,8.590698242E-1,1.255493164E1,5.554199219E0
1.287287618E1,1.388549805E-1,1.255035400E1,5.555725098E0
1.289286519E1,1.296997070E-1,1.115722656E1,5.574035645E0
1.291285420E1,1.434326172E-1,1.185150146E1,6.278991699E0
1.293284322E1,1.434326172E-1,1.185150146E1,6.278991699E0
1.295286275E1,-5.905151367E-1,1.115417480E1,5.574035645E0
1.297282124E1,8.544921875E-1,1.185760498E1,5.563354492E0
1.299308492E1,8.453369141E-1,1.186065674E1,4.849243164E0
1.301282979E1,-5.767822266E-1,1.184844971E1,6.280517578E0
1.303281880E1,1.354980469E0,9.838867188E0,3.569030762E0
1.305277730E1,-8.544921875E-2,9.831237793E0,3.570556641E0
1.307279683E1,6.484985352E-1,1.052856445E1,4.273986816E0
1.309275533E1,6.088256836E-1,9.841918945E0,1.426696777E0
1.311274434E1,1.632690430E-1,1.122894287E1,3.849792480E0
1.313273335E1,-2.700805664E0,1.260375977E1,4.548645020E0
1.315308858E1,-2.693176270E0,1.120605469E1,5.996704102E0
1.317277242E1,-1.251220703E0,1.121368408E1,5.995178223E0
1.319273091E1,-1.968383789E0,1.190643311E1,5.986022949E0
1.321268941E1,-5.661010742E-1,1.122741699E1,3.137207031E0
1.323270894E1,-2.705383301E0,1.190795898E1,4.559326172E0
1.325266744E1,-5.279541016E-1,1.191406250E1,5.984497070E0
1.327265645E1,-5.279541016E-1,1.191406250E1,5.984497070E0
1.329264546E1,-1.278686523E0,1.122131348E1,3.851318359E0
1.331297017E1,-3.421020508E0,1.120452881E1,5.284118652E0
1.333277608E1,1.632690430E-1,1.122894287E1,3.849792480E0
1.335261250E1,-2.684020996E0,1.259918213E1,5.978393555E0
1.337263204E1,1.089477539E0,1.092529297E1,5.932617188E0
1.339259053E1,-3.555297852E-1,1.161651611E1,5.210876465E0
1.341257955E1,-1.066589355E0,1.161041260E1,5.924987793E0
1.343256856E1,-5.477905273E-1,1.146087646E1,4.325866699E0
1.345255757E1,-1.251220703E0,1.145324707E1,5.755615234E0
1.347288228E1,-1.953125000E0,1.004943848E1,7.919311523E0
1.349274922E1,-1.954650879E0,1.144409180E1,7.185363770E0
1.351258565E1,-1.251220703E0,1.145324707E1,5.755615234E0
1.353254414E1,9.017944336E-1,1.007080078E1,5.772399902E0
1.355250264E1,-5.126953125E-1,1.005706787E1,7.916259766E0
1.357249165E1,2.075195312E-1,1.145629883E1,7.182312012E0
1.359248067E1,-5.386352539E-1,1.006317139E1,5.773925781E0
1.361250020E1,2.105712891E-1,1.075744629E1,7.907104492E0
1.363245870E1,-5.355834961E-1,1.215515137E1,5.030822754E0
1.365275289E1,-1.232910156E0,1.144866943E1,7.185363770E0
1.367243672E1,-1.229858398E0,1.214447021E1,7.174682617E0
1.369245625E1,-1.229858398E0,1.214447021E1,7.174682617E0
1.371244527E1,1.672363281E0,1.013946533E1,4.754638672E0
1.373240376E1,1.675415039E0,9.440612793E0,5.479431152E0
1.375239278E1,-1.826477051E0,1.153411865E1,2.764892578E0
1.377238179E1,-1.795959473E0,1.082763672E1,5.632019043E0
1.379240132E1,-2.546691895E0,1.152954102E1,2.764892578E0
1.381275655E1,-1.087951660E0,1.013793945E1,4.925537109E0
1.383244039E1,3.601074219E-1,1.153717041E1,4.905700684E0
1.385236836E1,-1.826477051E0,1.013793945E1,3.497314453E0
1.387232686E1,-1.083374023E0,1.083374023E1,4.916381836E0
1.389237691E1,-3.723144531E-1,1.223602295E1,3.468322754E0
1.391230489E1,-2.520751953E0,1.152343750E1,4.908752441E0
1.393229390E1,-1.795959473E0,1.082763672E1,5.632019043E0
1.395228291E1,-1.817321777E0,1.013641357E1,4.211425781E0
1.397260762E1,3.646850586E-1,1.083984375E1,5.628967285E0
1.399241353E1,-3.814697266E-1,1.084289551E1,3.486633301E0
1.401246358E1,-3.768920898E-1,1.014404297E1,4.209899902E0
1.403226949E1,-1.109313965E0,9.445190430E0,3.506469727E0
1.405222798E1,2.227783203E-1,9.472656250E0,4.884338379E0
1.407221700E1,-5.523681641E-1,1.204223633E1,3.840637207E0
1.409223653E1,8.880615234E-1,1.204986572E1,3.839111328E0
1.411219502E1,-5.447387695E-1,1.203918457E1,4.554748535E0
1.413255025E1,1.573181152E0,1.066741943E1,1.713562012E0
1.415238667E1,8.956909180E-1,1.204681396E1,4.553222656E0
1.417216206E1,-5.447387695E-1,1.203918457E1,4.554748535E0
1.419215108E1,-1.295471191E0,1.134643555E1,2.423095703E0
1.421214009E1,-5.523681641E-1,1.204223633E1,3.840637207E0
1.423212910E1,1.846313477E-1,1.204071045E1,5.268859863E0
1.425211812E1,-1.286315918E0,1.134338379E1,3.137207031E0
1.427210713E1,-5.752563477E-1,1.134948730E1,2.421569824E0
1.429209615E1,-5.569458008E-1,1.274108887E1,3.117370605E0
1.431242085E1,-1.286315918E0,1.134338379E1,3.137207031E0
1.433213521E1,-1.992797852E0,1.203460693E1,3.842163086E0
1.435206940E1,-1.269531250E0,1.273498535E1,3.833007812E0
1.437205842E1,-9.353637695E-1,1.376037598E1,5.957031250E0
1.439201691E1,-4.241943359E-1,1.082763672E1,4.867553711E0
1.441203644E1,-1.860046387E0,1.151733398E1,4.859924316E0
1.443199494E1,-1.123046875E0,1.291198730E1,5.555725098E0
1.445198395E1,-1.130676270E0,1.151885986E1,5.574035645E0
1.447240021E1,-1.876831055E0,1.152191162E1,3.431701660E0
1.449202302E1,-1.126098633E0,1.221466064E1,5.564880371E0
1.451198151E1,-2.597045898E0,1.151885986E1,3.433227539E0
1.453194001E1,-4.150390625E-1,1.361694336E1,4.116821289E0
1.455192902E1,-1.130676270E0,1.151885986E1,5.574035645E0
1.457194855E1,-3.314208984E0,1.221160889E1,3.424072266E0
1.459190705E1,-2.571105957E0,1.151123047E1,5.575561523E0
1.461189606E1,9.948730469E-1,1.153869629E1,2.713012695E0
1.463222077E1,-3.309631348E0,1.290740967E1,3.414916992E0
1.465202668E1,-2.610778809E0,1.082458496E1,2.728271484E0
1.467189362E1,-3.291320801E0,1.290283203E1,4.843139648E0
1.469188263E1,-1.846313477E0,1.221160889E1,5.564880371E0
1.471190217E1,-6.362915039E-1,1.233825684E1,5.737304688E0
1.473186066E1,-2.107238770E0,1.024627686E1,4.338073730E0
1.475181916E1,-6.546020508E-1,1.094818115E1,5.041503906E0
1.477183869E1,-1.396179199E0,1.164703369E1,2.890014648E0
1.479216340E1,-1.374816895E0,1.233978271E1,4.309082031E0
1.481203034E1,-6.622314453E-1,1.234588623E1,3.594970703E0
1.483180573E1,-2.815246582E0,1.372680664E1,3.578186035E0
1.485179474E1,-1.377868652E0,1.024780273E1,5.052185059E0
1.487175324E1,-6.591796875E-1,1.164703369E1,4.318237305E0
1.489174225E1,-6.591796875E-1,1.164703369E1,4.318237305E0
1.491173127E1,-6.591796875E-1,1.164703369E1,4.318237305E0
1.493172028E1,-2.793884277E0,1.302337646E1,5.731201172E0
1.495173981E1,-2.085876465E0,1.233367920E1,5.024719238E0
1.497206452E1,-1.387023926E0,1.164550781E1,3.604125977E0
1.499174836E1,-1.387023926E0,1.164550781E1,3.604125977E0
1.501167634E1,-2.099609375E0,1.163940430E1,4.319763184E0
1.503166535E1,-1.374816895E0,1.094360352E1,5.043029785E0
1.505165436E1,-4.362487793E0,1.186828613E1,4.309082031E0
1.507164338E1,-2.926635742E0,1.117858887E1,4.316711426E0
1.509163239E1,-3.668212891E0,1.048278809E1,2.899169922E0
1.511162140E1,-4.362487793E0,1.186828613E1,4.309082031E0
1.513200715E1,-2.938842773E0,1.048431396E1,3.611755371E0
1.515166047E1,-5.070495605E0,1.116333008E1,5.747985840E0
1.517158845E1,-2.926635742E0,1.117858887E1,4.316711426E0
1.519160798E1,-3.637695312E0,1.117248535E1,5.032348633E0
1.521159699E1,-2.935791016E0,1.118164062E1,3.602600098E0
1.523158600E1,-3.642272949E0,1.187133789E1,4.309082031E0
1.525154450E1,-2.909851074E0,1.256866455E1,5.012512207E0
1.527153351E1,-3.630065918E0,1.116943359E1,5.746459961E0
1.529185822E1,-2.180480957E0,1.257019043E1,5.726623535E0
1.531169465E1,-3.633117676E0,1.186828613E1,5.023193359E0
1.533156159E1,-3.625488281E0,1.186676025E1,5.737304688E0
1.535152009E1,-2.926635742E0,1.117858887E1,4.316711426E0
1.537147858E1,-2.926635742E0,9.783935547E0,5.050659180E0
1.539146760E1,-2.270507812E0,1.103973389E1,5.154418945E0
1.541145661E1,-2.960205078E0,1.172637939E1,7.289123535E0
1.543242219E1,-4.405212402E0,1.241760254E1,6.567382812E0
1.545180085E1,-2.986145020E0,1.033782959E1,5.879211426E0
1.547166779E1,-3.715515137E0,1.173248291E1,4.432678223E0
1.549144318E1,-3.710937500E0,1.103363037E1,5.155944824E0
1.551143220E1,-3.701782227E0,1.103057861E1,5.870056152E0
1.553142121E1,-1.536560059E0,1.034240723E1,6.591796875E0
1.555137970E1,-5.142211914E0,1.241912842E1,5.139160156E0
1.557136872E1,-2.995300293E0,1.173553467E1,4.431152344E0
1.559135773E1,-2.265930176E0,1.173706055E1,5.145263672E0
1.561134675E1,-3.720092773E0,1.103515625E1,4.441833496E0
1.563167145E1,-3.724670410E0,1.173400879E1,3.717041016E0
1.565135529E1,-4.405212402E0,1.241760254E1,6.567382812E0
