"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.095498272E0,3.414459229E1,-2.544555664E1,1.212158203E1
8.115487286E0,3.415374756E1,-2.544860840E1,1.283569336E1
8.135476300E0,3.413238525E1,-2.753601074E1,1.214904785E1
8.155831524E0,3.412780762E1,-2.683715820E1,1.142578125E1
8.175484845E0,3.342895508E1,-2.614898682E1,1.284637451E1
8.195443341E0,3.343811035E1,-2.615051270E1,1.356048584E1
8.215432354E0,3.270874023E1,-2.615203857E1,1.284637451E1
8.235451886E0,3.413543701E1,-2.544403076E1,1.140747070E1
8.255410382E0,3.270416260E1,-2.545318604E1,1.212310791E1
8.275399395E0,3.486480713E1,-2.544250488E1,1.212005615E1
8.295418927E0,3.415679932E1,-2.475128174E1,1.282653809E1
8.315713116E0,3.512115479E1,-2.738647461E1,1.125946045E1
8.335519024E0,3.584136963E1,-2.598724365E1,1.052551270E1
8.355355450E0,3.785552979E1,-2.567138672E1,1.220245361E1
8.375374981E0,3.641052246E1,-2.637481689E1,1.221313477E1
8.395333477E0,3.786926270E1,-2.637176514E1,1.363983154E1
8.415322491E0,3.499603271E1,-2.778472900E1,1.509094238E1
8.435311505E0,3.573455811E1,-2.778625488E1,1.651916504E1
8.455300518E0,3.283233643E1,-2.849273682E1,1.510314941E1
8.475625226E0,3.426818848E1,-2.918090820E1,1.511077881E1
8.495492169E0,3.281402588E1,-3.127899170E1,1.514129639E1
8.515328595E0,3.356018066E1,-2.988586426E1,1.654968262E1
8.535287091E0,3.213348389E1,-3.199005127E1,1.872253418E1
8.555245587E0,2.923583984E1,-3.339538574E1,1.803131104E1
8.575234601E0,2.923126221E1,-3.409271240E1,1.804046631E1
8.595254132E0,2.707519531E1,-3.340606689E1,1.803283691E1
8.615212628E0,2.774810791E1,-3.548278809E1,1.520385742E1
8.635201642E0,2.524414062E1,-3.501892090E1,1.705474854E1
8.655495831E0,2.451934814E1,-3.571929932E1,1.706542969E1
8.675179669E0,2.307891846E1,-3.572540283E1,1.706695557E1
8.695199200E0,2.572479248E1,-3.437347412E1,1.812133789E1
8.715157696E0,2.427978516E1,-3.228759766E1,1.666717529E1
8.735146710E0,2.282714844E1,-3.717346191E1,1.816253662E1
8.755135724E0,2.353820801E1,-3.577270508E1,1.671447754E1
8.775155255E0,2.280120850E1,-3.577117920E1,1.528625488E1
8.795144268E0,2.209320068E1,-3.508148193E1,1.599273682E1
8.815438458E0,2.208862305E1,-3.577728271E1,1.600189209E1
8.835274884E0,2.064819336E1,-3.578491211E1,1.600341797E1
8.855080792E0,2.208862305E1,-3.577728271E1,1.600189209E1
8.875100323E0,2.136535645E1,-3.508300781E1,1.527862549E1
8.895058819E0,2.206726074E1,-3.786468506E1,1.531524658E1
8.915047833E0,2.065277100E1,-3.508911133E1,1.599426270E1
8.935036847E0,2.280578613E1,-3.647003174E1,1.600952148E1
8.955025860E0,2.218017578E1,-3.412322998E1,1.683197021E1
8.975350567E0,2.431945801E1,-3.619842529E1,1.614379883E1
8.995156476E0,2.357330322E1,-3.619537354E1,1.400146484E1
9.015023419E0,2.431945801E1,-3.480377197E1,1.541137695E1
9.034981915E0,2.194213867E1,-3.891601562E1,1.680755615E1
9.054970929E0,2.338256836E1,-3.890991211E1,1.680603027E1
9.074959942E0,2.409973145E1,-3.820648193E1,1.608123779E1
9.094948956E0,2.769165039E1,-3.818664551E1,1.536254883E1
9.114937970E0,2.695312500E1,-3.539428711E1,1.246795654E1
9.135262677E0,2.699279785E1,-3.470764160E1,1.531677246E1
9.155160138E0,2.769927979E1,-3.539733887E1,1.461029053E1
9.174905011E0,3.060607910E1,-3.259887695E1,1.528320312E1
9.194924542E0,3.059387207E1,-3.189849854E1,1.384582520E1
9.214883038E0,3.060607910E1,-3.120422363E1,1.455078125E1
9.234872052E0,3.132324219E1,-3.189697266E1,1.455841064E1
9.254861065E0,3.349151611E1,-3.049316406E1,1.453704834E1
9.274850079E0,3.236541748E1,-2.846679688E1,1.409149170E1
9.294839093E0,3.378906250E1,-2.985076904E1,1.339416504E1
9.315133282E0,3.381042480E1,-2.915802002E1,1.481323242E1
9.334817120E0,3.526458740E1,-2.845764160E1,1.551666260E1
9.354867169E0,3.402862549E1,-2.592468262E1,1.535339355E1
9.374825665E0,3.276672363E1,-2.755279541E1,1.573181152E1
9.394784161E0,3.420715332E1,-2.754516602E1,1.573028564E1
9.414773175E0,3.491821289E1,-2.614440918E1,1.428222656E1
9.434762188E0,3.563842773E1,-2.613983154E1,1.428070068E1
9.454781720E0,3.489685059E1,-2.544097900E1,1.212921143E1
9.475106427E0,3.565979004E1,-2.405395508E1,1.496734619E1
9.494820782E0,3.347778320E1,-2.615203857E1,1.428375244E1
9.514718243E0,3.494415283E1,-2.336120605E1,1.495819092E1
9.534737774E0,3.565979004E1,-2.544860840E1,1.569976807E1
9.554696270E0,3.420562744E1,-2.475433350E1,1.426391602E1
9.574685284E0,3.495330811E1,-2.475891113E1,1.640625000E1
9.594674298E0,3.589477539E1,-2.491149902E1,1.650695801E1
9.614663311E0,3.515777588E1,-2.630615234E1,1.581115723E1
9.634988018E0,3.445129395E1,-2.561645508E1,1.651763916E1
9.654793927E0,3.372650146E1,-2.771148682E1,1.726074219E1
9.674630352E0,3.447723389E1,-2.562255859E1,1.866149902E1
9.694649884E0,3.516082764E1,-2.350311279E1,2.001647949E1
9.714638897E0,3.512725830E1,-2.349395752E1,1.716003418E1
9.734627911E0,3.513946533E1,-2.559051514E1,1.933135986E1
9.754586407E0,3.225097656E1,-2.699737549E1,1.935272217E1
9.774575421E0,3.294830322E1,-2.768554688E1,1.793365479E1
9.794930645E0,3.221130371E1,-2.908020020E1,1.723785400E1
9.814797589E0,3.146514893E1,-3.047180176E1,1.582946777E1
9.834572979E0,3.003387451E1,-3.048095703E1,1.654510498E1
9.854531476E0,3.076324463E1,-3.187561035E1,1.799163818E1
9.874520489E0,2.932128906E1,-3.048706055E1,1.726074219E1
9.894509503E0,2.719116211E1,-3.120422363E1,2.012939453E1
9.914498517E0,2.585296631E1,-3.212280273E1,1.985473633E1
9.934487530E0,2.439575195E1,-3.352203369E1,1.916198730E1
9.954476544E0,2.365264893E1,-3.421630859E1,1.774291992E1
9.974740216E0,1.933135986E1,-3.563385010E1,1.848144531E1
9.994454571E0,2.218322754E1,-3.630828857E1,1.634368896E1
1.001447410E1,1.860351562E1,-3.703002930E1,1.850128174E1
1.003443260E1,2.348480225E1,-3.658142090E1,1.857604980E1
1.005442161E1,2.132415771E1,-3.659210205E1,1.857910156E1
1.007441063E1,1.985778809E1,-3.659210205E1,1.643829346E1
1.009443016E1,2.054290771E1,-3.797454834E1,1.431274414E1
1.011438865E1,2.128448486E1,-3.727874756E1,1.573028564E1
1.013477440E1,1.986999512E1,-3.729400635E1,1.787567139E1
1.015445823E1,1.770477295E1,-3.800201416E1,1.788787842E1
1.017441673E1,1.700744629E1,-3.731384277E1,1.930847168E1
1.019437523E1,1.628570557E1,-3.592224121E1,1.857604980E1
1.021436424E1,1.623840332E1,-3.939666748E1,1.647949219E1
1.023432274E1,1.863861084E1,-3.864593506E1,1.604309082E1
1.025559349E1,1.645660400E1,-3.934936523E1,1.462707520E1
1.027433128E1,1.934204102E1,-3.863830566E1,1.461334229E1
1.029465599E1,1.719360352E1,-3.795471191E1,1.532135010E1
1.031446190E1,1.789703369E1,-3.655090332E1,1.315917969E1
1.033429832E1,1.932830811E1,-3.793640137E1,1.317596436E1
1.035425682E1,2.073364258E1,-3.791961670E1,1.031646729E1
1.037424583E1,2.293548584E1,-3.854980469E1,1.489410400E1
1.039423485E1,2.438507080E1,-3.714904785E1,1.487426758E1
1.041422386E1,2.439270020E1,-3.436126709E1,1.412200928E1
1.043421287E1,2.584228516E1,-3.435516357E1,1.483459473E1
1.045453758E1,2.588195801E1,-3.227386475E1,1.694946289E1
1.047443504E1,2.733001709E1,-3.087310791E1,1.692962646E1
1.049417991E1,2.805938721E1,-3.087158203E1,1.764373779E1
1.051416893E1,3.092803955E1,-3.155059814E1,1.693420410E1
1.053415794E1,3.165130615E1,-2.945556641E1,1.619110107E1
1.055414695E1,3.019714355E1,-3.045654297E1,1.566772461E1
1.057413597E1,2.947692871E1,-2.906494141E1,1.493530273E1
1.059415550E1,2.877502441E1,-2.907409668E1,1.636505127E1
1.061411400E1,3.020629883E1,-2.766876221E1,1.491699219E1
1.063440818E1,3.240509033E1,-2.557525635E1,1.702880859E1
1.065412254E1,3.234100342E1,-2.625427246E1,1.203765869E1
1.067408104E1,3.309173584E1,-2.416687012E1,1.343688965E1
1.069407005E1,3.159179688E1,-2.491455078E1,1.640014648E1
1.071405906E1,3.375701904E1,-2.560272217E1,1.712036133E1
1.073404808E1,3.306579590E1,-2.491607666E1,1.925506592E1
1.075403709E1,3.162078857E1,-2.422485352E1,1.853332520E1
1.077402610E1,3.305358887E1,-2.421569824E1,1.781768799E1
1.079438133E1,3.376464844E1,-2.281341553E1,1.636962891E1
1.081406517E1,3.377838135E1,-2.211914062E1,1.707458496E1
1.083399314E1,3.236236572E1,-2.073974609E1,1.848602295E1
1.085401268E1,3.452758789E1,-2.003173828E1,1.847381592E1
1.087403221E1,3.017272949E1,-2.436523438E1,1.475067139E1
1.089396019E1,3.018951416E1,-2.436981201E1,1.617889404E1
1.091394920E1,3.087158203E1,-2.505340576E1,1.333007812E1
1.093393821E1,3.087615967E1,-2.435607910E1,1.332092285E1
1.095426292E1,3.158721924E1,-2.574615479E1,1.333923340E1
1.097409935E1,3.158721924E1,-2.434997559E1,1.260528564E1
1.099390526E1,3.087158203E1,-2.365722656E1,1.259765625E1
1.101389427E1,2.940979004E1,-2.575225830E1,1.191253662E1
1.103388328E1,3.211212158E1,-2.762603760E1,1.522521973E1
1.105387230E1,3.214721680E1,-2.763519287E1,1.808319092E1
1.107386131E1,3.140106201E1,-2.902679443E1,1.667327881E1
1.109385032E1,3.065948486E1,-2.972259521E1,1.525573730E1
1.111417503E1,3.210906982E1,-3.111267090E1,1.670074463E1
1.113407249E1,2.852020264E1,-3.043670654E1,1.741027832E1
1.115384788E1,3.066864014E1,-3.251495361E1,1.743621826E1
1.117380638E1,3.066864014E1,-3.251495361E1,1.743621826E1
1.119379539E1,3.224487305E1,-2.984161377E1,1.479187012E1
1.121378440E1,2.935943604E1,-3.055419922E1,1.480407715E1
1.123377342E1,2.792358398E1,-3.125915527E1,1.553039551E1
1.125376243E1,2.718505859E1,-3.125915527E1,1.410217285E1
1.127375145E1,2.788848877E1,-3.264617920E1,1.340484619E1
1.129407615E1,2.646942139E1,-3.475189209E1,1.629333496E1
1.131372947E1,2.641754150E1,-3.613281250E1,1.273956299E1
1.133371849E1,2.570190430E1,-3.404541016E1,1.199798584E1
1.135370750E1,2.573242188E1,-3.475036621E1,1.486511230E1
1.137369652E1,2.448883057E1,-3.464202881E1,1.533660889E1
1.139368553E1,2.304077148E1,-3.464660645E1,1.462402344E1
1.141367454E1,2.234191895E1,-3.395996094E1,1.604309082E1
1.143366356E1,2.160797119E1,-3.605194092E1,1.607208252E1
1.145401878E1,1.874542236E1,-3.607177734E1,1.750488281E1
1.147376365E1,2.163848877E1,-3.396759033E1,1.747283936E1
1.149363060E1,1.871948242E1,-3.606414795E1,1.536102295E1
1.151361961E1,1.858978271E1,-3.654174805E1,1.418304443E1
1.153360862E1,1.931915283E1,-3.514556885E1,1.416320801E1
1.155359764E1,2.002105713E1,-3.653259277E1,1.346740723E1
1.157358665E1,2.074127197E1,-3.513336182E1,1.273345947E1
1.159357567E1,1.930541992E1,-3.583984375E1,1.345825195E1
1.161390037E1,2.076416016E1,-3.444213867E1,1.415252686E1
1.163373680E1,2.001342773E1,-3.652954102E1,1.275329590E1
1.165354271E1,2.144470215E1,-3.512573242E1,1.130371094E1
1.167356224E1,2.148742676E1,-3.374176025E1,1.414184570E1
1.169352073E1,2.104034424E1,-3.539581299E1,1.480407715E1
1.171350975E1,2.249450684E1,-3.469543457E1,1.550750732E1
1.173352928E1,2.248992920E1,-3.399658203E1,1.478424072E1
1.175348777E1,2.394409180E1,-3.329467773E1,1.548614502E1
1.177384300E1,2.324523926E1,-3.260650635E1,1.690673828E1
1.179374046E1,2.250671387E1,-3.400115967E1,1.621246338E1
1.181345482E1,2.465515137E1,-3.328857422E1,1.477203369E1
1.183344383E1,2.476806641E1,-3.369903564E1,1.823120117E1
1.185343284E1,2.545013428E1,-3.438262939E1,1.538238525E1
1.187342186E1,2.548065186E1,-3.369293213E1,1.751556396E1
1.189341087E1,2.329254150E1,-3.230133057E1,1.464233398E1
1.191339988E1,2.474670410E1,-3.299560547E1,1.607818604E1
1.193338890E1,2.546234131E1,-3.368835449E1,1.608734131E1
1.195368309E1,2.476348877E1,-3.300018311E1,1.750793457E1
1.197339744E1,2.545013428E1,-3.438262939E1,1.538238525E1
1.199335594E1,2.474670410E1,-3.299560547E1,1.607818604E1
1.201337547E1,2.545013428E1,-3.298645020E1,1.464843750E1
1.203333397E1,2.623596191E1,-3.404541016E1,1.327056885E1
1.205332298E1,2.482147217E1,-3.406066895E1,1.541595459E1
1.207331199E1,2.479095459E1,-3.474884033E1,1.328277588E1
1.209330101E1,2.409210205E1,-3.406219482E1,1.470336914E1
1.211371727E1,2.551574707E1,-3.404998779E1,1.327209473E1
1.213337059E1,2.479553223E1,-3.405303955E1,1.327362061E1
1.215329856E1,2.523040771E1,-3.410491943E1,1.683349609E1
1.217325706E1,2.448272705E1,-3.410186768E1,1.469116211E1
1.219330711E1,2.519073486E1,-3.479156494E1,1.398468018E1
1.221329612E1,2.449188232E1,-3.270874023E1,1.467132568E1
1.223322410E1,2.376708984E1,-3.480377197E1,1.541595459E1
1.225321312E1,2.592468262E1,-3.548889160E1,1.542205811E1
1.227353782E1,2.448730469E1,-3.340454102E1,1.468200684E1
1.229334373E1,2.593231201E1,-3.409576416E1,1.540374756E1
1.231321068E1,2.520751953E1,-3.340148926E1,1.468048096E1
1.233316917E1,2.593231201E1,-3.270111084E1,1.466979980E1
1.235315818E1,2.736053467E1,-3.338775635E1,1.396331787E1
1.237314720E1,2.385406494E1,-3.327789307E1,1.158599854E1
1.239313621E1,2.532043457E1,-3.188323975E1,1.299285889E1
1.241312523E1,2.528991699E1,-3.396759033E1,1.159362793E1
1.243348045E1,2.604064941E1,-3.187866211E1,1.299285889E1
1.245337791E1,2.386627197E1,-3.258361816E1,1.229095459E1
1.247309227E1,2.520751953E1,-3.354644775E1,1.427612305E1
1.249311180E1,2.306518555E1,-3.356170654E1,1.570739746E1
1.251307029E1,2.592773438E1,-3.214721680E1,1.354217529E1
1.253305931E1,2.446594238E1,-3.424224854E1,1.285705566E1
1.255310936E1,2.590637207E1,-3.423461914E1,1.285552979E1
1.257303734E1,2.518615723E1,-3.423767090E1,1.285705566E1
1.259305687E1,2.301635742E1,-3.424682617E1,1.214447021E1
1.261338157E1,2.446594238E1,-3.424224854E1,1.285705566E1
1.263300438E1,2.447967529E1,-3.494262695E1,1.429595947E1
1.265305442E1,2.448425293E1,-3.424682617E1,1.428680420E1
1.267298240E1,2.447967529E1,-3.354797363E1,1.356201172E1
1.269297142E1,2.448272705E1,-3.285064697E1,1.355285645E1
1.271296043E1,2.739410400E1,-3.352661133E1,1.129455566E1
1.273294944E1,2.955474854E1,-3.211975098E1,1.055908203E1
1.275293846E1,2.810516357E1,-3.352050781E1,1.057891846E1
1.277335472E1,2.810974121E1,-3.282318115E1,1.056976318E1
1.279297752E1,2.666931152E1,-3.325347900E1,9.553527832E0
1.281293602E1,2.813568115E1,-3.325347900E1,1.169586182E1
1.283289451E1,2.886352539E1,-3.185729980E1,1.167602539E1
1.285288353E1,2.739715576E1,-3.325195312E1,1.026763916E1
1.287290306E1,2.814331055E1,-3.325500488E1,1.240997314E1
1.289295311E1,2.958526611E1,-3.464355469E1,1.314086914E1
1.291285057E1,2.883453369E1,-3.394165039E1,1.027526855E1
1.293317527E1,2.888183594E1,-3.186187744E1,1.310424805E1
1.295301170E1,2.959289551E1,-3.185577393E1,1.239013672E1
1.297287864E1,2.958374023E1,-3.185272217E1,1.167449951E1
1.299280662E1,3.029174805E1,-3.254394531E1,1.096954346E1
1.301282615E1,2.958068848E1,-3.115386963E1,1.095123291E1
1.303278465E1,3.076019287E1,-3.178405762E1,9.170532227E0
1.305277366E1,3.148040771E1,-3.038482666E1,8.436584473E0
1.307276268E1,3.148040771E1,-3.038482666E1,8.436584473E0
1.309311790E1,3.148956299E1,-3.038635254E1,9.150695801E0
1.311301536E1,2.989196777E1,-3.006591797E1,1.149139404E1
1.313272972E1,2.988433838E1,-3.006286621E1,1.077728271E1
1.315271873E1,2.987976074E1,-3.076019287E1,1.078643799E1
1.317273826E1,3.061218262E1,-3.006134033E1,1.148986816E1
1.319272728E1,2.989654541E1,-2.937011719E1,1.148223877E1
1.321271629E1,3.060913086E1,-3.075866699E1,1.149902344E1
1.323270530E1,3.059997559E1,-3.075561523E1,1.078491211E1
1.325269432E1,2.989654541E1,-2.797393799E1,1.074829102E1
1.327301902E1,3.132781982E1,-2.796478271E1,1.003265381E1
1.329270286E1,3.062133789E1,-2.866973877E1,1.147155762E1
1.331263084E1,3.204956055E1,-2.935638428E1,1.076507568E1
1.333261985E1,3.130187988E1,-2.935180664E1,8.622741699E0
1.335260887E1,3.131561279E1,-2.726287842E1,8.593750000E0
1.337259788E1,3.330078125E1,-2.887115479E1,9.748840332E0
1.339258690E1,3.329620361E1,-2.956695557E1,9.757995605E0
1.341257591E1,3.186492920E1,-2.818145752E1,9.741210938E0
1.343293113E1,3.201293945E1,-2.909240723E1,7.995605469E0
1.345264549E1,3.129730225E1,-2.839965820E1,7.987976074E0
1.347254295E1,3.347625732E1,-2.699737549E1,8.680725098E0
1.349256248E1,2.988739014E1,-2.632293701E1,9.390258789E0
1.351252098E1,3.278198242E1,-2.840423584E1,1.155700684E1
1.353250999E1,3.347167969E1,-2.908935547E1,9.422302246E0
1.355249901E1,3.347167969E1,-2.769470215E1,8.689880371E0
1.357248802E1,3.419189453E1,-2.769012451E1,8.688354492E0
1.359281273E1,3.494567871E1,-2.490539551E1,1.007995605E1
1.361264915E1,3.419647217E1,-2.699432373E1,8.679199219E0
1.363248558E1,3.350219727E1,-2.561035156E1,1.009063721E1
1.365244407E1,3.490295410E1,-2.628936768E1,7.240295410E0
1.367243309E1,3.492431641E1,-2.559814453E1,8.659362793E0
1.369242210E1,3.420410156E1,-2.699737549E1,9.393310547E0
1.371241111E1,3.385009766E1,-2.811889648E1,8.560180664E0
1.373243064E1,3.601531982E1,-2.741088867E1,8.547973633E0
1.375278587E1,3.668975830E1,-2.754211426E1,6.129455566E0
1.377265281E1,3.595581055E1,-2.823944092E1,5.426025391E0
1.379236717E1,3.740081787E1,-2.613983154E1,4.681396484E0
1.381241722E1,3.671112061E1,-2.684936523E1,7.550048828E0
1.383234520E1,3.527069092E1,-2.685699463E1,7.551574707E0
1.385233421E1,3.527526855E1,-2.895202637E1,9.007263184E0
1.387235374E1,3.742675781E1,-2.614746094E1,6.825256348E0
1.389231224E1,3.668975830E1,-2.754211426E1,6.129455566E0
1.391230125E1,3.669281006E1,-2.684478760E1,6.120300293E0
1.393262596E1,3.670196533E1,-2.824249268E1,7.568359375E0
1.395227928E1,3.814697266E1,-2.614440918E1,6.823730469E0
1.397229881E1,3.742675781E1,-2.614746094E1,6.825256348E0
1.399228782E1,3.885803223E1,-2.613830566E1,6.108093262E0
1.401224632E1,3.669738770E1,-2.754364014E1,6.843566895E0
1.403226585E1,3.885803223E1,-2.753295898E1,6.842041016E0
1.405222435E1,3.771820068E1,-2.399139404E1,9.658813477E0
1.407221336E1,3.594360352E1,-2.492675781E1,7.670593262E0
1.409262962E1,3.451538086E1,-2.424011230E1,8.378601074E0
1.411228294E1,3.666839600E1,-2.422637939E1,7.661437988E0
1.413218040E1,3.736724854E1,-2.630920410E1,6.973266602E0
1.415223045E1,3.667602539E1,-2.562408447E1,9.107971191E0
1.417218895E1,3.879852295E1,-2.630004883E1,6.257629395E0
1.419214744E1,3.595581055E1,-2.562713623E1,9.109497070E0
1.421213646E1,3.736267090E1,-2.700500488E1,6.983947754E0
1.423212547E1,3.738403320E1,-2.491912842E1,7.669067383E0
1.425245018E1,3.596038818E1,-2.353515625E1,8.366394043E0
1.427228660E1,3.739624023E1,-2.422485352E1,8.374023438E0
1.429215355E1,3.813781738E1,-2.352905273E1,9.793090820E0
1.431311912E1,3.957061768E1,-2.351989746E1,9.077453613E0
1.433207054E1,3.812103271E1,-2.492065430E1,9.097290039E0
1.435205955E1,3.813018799E1,-2.352752686E1,9.078979492E0
1.437204856E1,3.902587891E1,-2.276916504E1,7.633972168E0
1.439203758E1,3.779449463E1,-1.955566406E1,9.098815918E0
1.441242332E1,3.922271729E1,-2.163696289E1,9.124755859E0
1.443229026E1,3.994293213E1,-2.023773193E1,8.390808105E0
1.445200462E1,3.923187256E1,-2.024383545E1,9.106445312E0
1.447205467E1,3.995971680E1,-2.024383545E1,9.820556641E0
1.449201317E1,3.994293213E1,-2.163391113E1,9.124755859E0
1.451197166E1,3.921051025E1,-2.233123779E1,8.419799805E0
1.453196068E1,3.925323486E1,-1.955261230E1,1.052551270E1
1.455194969E1,3.995971680E1,-2.024383545E1,9.820556641E0
1.457193870E1,4.141845703E1,-2.024078369E1,1.124725342E1
1.459229393E1,4.066772461E1,-2.093353271E1,9.114074707E0
1.461197776E1,3.995971680E1,-2.024383545E1,9.820556641E0
1.463193626E1,3.996124268E1,-2.163848877E1,1.055297852E1
1.465192527E1,3.995666504E1,-2.093963623E1,9.829711914E0
1.467188377E1,3.852844238E1,-2.164764404E1,1.127014160E1
1.469187278E1,3.851623535E1,-2.094726562E1,9.831237793E0
1.471186180E1,4.133148193E1,-2.395324707E1,6.918334961E0
1.473185081E1,4.061584473E1,-2.326049805E1,6.910705566E0
1.475217552E1,4.204406738E1,-2.394714355E1,6.202697754E0
1.477195091E1,4.060821533E1,-2.465209961E1,6.929016113E0
1.479187889E1,4.060363770E1,-2.395477295E1,6.205749512E0
1.481183738E1,3.990936279E1,-2.396545410E1,8.349609375E0
1.483179588E1,3.844604492E1,-2.466430664E1,6.932067871E0
1.485178489E1,3.990478516E1,-2.466125488E1,8.358764648E0
1.487177391E1,3.989562988E1,-2.465820312E1,7.644653320E0
1.489179344E1,3.918457031E1,-2.606048584E1,9.092712402E0
1.491208763E1,4.135437012E1,-2.465667725E1,9.071350098E0
1.493198509E1,3.990936279E1,-2.396545410E1,8.349609375E0
1.495172996E1,3.988342285E1,-2.674865723E1,7.672119141E0
1.497174949E1,4.058990479E1,-2.604370117E1,6.233215332E0
1.499170799E1,3.846893311E1,-2.676239014E1,9.817504883E0
1.501169700E1,3.988800049E1,-2.744750977E1,8.395385742E0
1.503168602E1,3.990020752E1,-2.535705566E1,8.367919922E0
1.505167503E1,4.072113037E1,-2.587280273E1,8.845520020E0
1.507206077E1,3.925476074E1,-2.726898193E1,7.437133789E0
1.509192772E1,4.000549316E1,-2.797088623E1,1.030273438E1
1.511164207E1,4.000549316E1,-2.797088623E1,1.030273438E1
1.513163108E1,4.000549316E1,-2.797088623E1,1.030273438E1
1.515162010E1,3.782348633E1,-3.006896973E1,9.619140625E0
1.517163963E1,3.780212402E1,-2.936553955E1,7.466125488E0
1.519159813E1,3.781890869E1,-3.076629639E1,9.628295898E0
1.521158714E1,3.854827881E1,-3.215942383E1,1.107482910E1
1.523157615E1,3.710784912E1,-3.216705322E1,1.107635498E1
1.525190086E1,3.708648682E1,-3.285827637E1,9.657287598E0
1.527161522E1,3.638305664E1,-3.286743164E1,1.108703613E1
1.529154319E1,3.423156738E1,-3.148498535E1,1.107025146E1
1.531159324E1,3.492584229E1,-3.426513672E1,1.039276123E1
1.533155174E1,3.421020508E1,-3.496704102E1,1.111755371E1
1.535151024E1,3.697204590E1,-3.469848633E1,1.098022461E1
1.537149925E1,3.767547607E1,-3.329467773E1,8.818054199E0
1.539148826E1,3.925323486E1,-2.940826416E1,6.983947754E0
1.541190452E1,4.213867188E1,-3.009185791E1,7.704162598E0
1.543161888E1,3.998107910E1,-2.801208496E1,6.964111328E0
1.545151634E1,3.997344971E1,-2.661437988E1,5.517578125E0
1.547147484E1,4.068908691E1,-2.591247559E1,4.792785645E0
1.549143333E1,4.065856934E1,-2.660064697E1,2.658081055E0
1.551142235E1,4.067993164E1,-2.590942383E1,4.077148438E0
1.553144188E1,3.998565674E1,-2.452545166E1,5.488586426E0
1.555140037E1,4.069671631E1,-2.451934814E1,4.772949219E0
1.557172508E1,4.142608643E1,-2.172698975E1,4.020690918E0
1.559162254E1,4.145965576E1,-2.034149170E1,6.144714355E0
