sensor_type,device_type,timestamps,illuminance
light,smartphone,1529418693307406080,1026.0
light,smartphone,1529418693510409216,1020.0
light,smartphone,1529418693712771072,1035.0
light,smartphone,1529418693915499008,1075.0
light,smartphone,1529418694118196992,1045.0
light,smartphone,1529418694320864000,1031.0
light,smartphone,1529418694523959040,1053.0
light,smartphone,1529418694726295040,1039.0
light,smartphone,1529418694929146112,1044.0
light,smartphone,1529418695334358016,1067.0
light,smartphone,1529418695537056000,1076.0
light,smartphone,1529418695942420992,1082.0
light,smartphone,1529418696145118976,1081.0
light,smartphone,1529418696347815936,971.0
light,smartphone,1529418696550513920,928.0
light,smartphone,1529418696753211904,1104.0
light,smartphone,1529418696955878912,1164.0
light,smartphone,1529418697158576896,951.0
light,smartphone,1529418697361579776,902.0
light,smartphone,1529418697564002816,1009.0
light,smartphone,1529418697766700800,1067.0
light,smartphone,1529418697969520896,907.0
light,smartphone,1529418698172096000,1066.0
light,smartphone,1529418698374763008,953.0
light,smartphone,1529418698577491968,849.0
light,smartphone,1529418698780188928,896.0
light,smartphone,1529418698982886912,1017.0
light,smartphone,1529418699185584896,1057.0
light,smartphone,1529418699388282880,912.0
light,smartphone,1529418699591315968,852.0
light,smartphone,1529418699793647872,975.0
light,smartphone,1529418699996376064,1045.0
light,smartphone,1529418700199196160,948.0
light,smartphone,1529418700401771008,835.0
light,smartphone,1529418700604439040,936.0
light,smartphone,1529418700807197952,1030.0
light,smartphone,1529418701009833984,1041.0
light,smartphone,1529418701212531968,1036.0
light,smartphone,1529418701415259904,1043.0
light,smartphone,1529418701617926912,1040.0
light,smartphone,1529418701821021952,1013.0
light,smartphone,1529418702023322880,1006.0
light,smartphone,1529418702428931840,992.0
light,smartphone,1529418702631416064,999.0
light,smartphone,1529418702834114048,1020.0
light,smartphone,1529418703036841984,1017.0
light,smartphone,1529418703239510016,1004.0
light,smartphone,1529418703442206976,1006.0
light,smartphone,1529418703644965888,1026.0
light,smartphone,1529418703847602944,1031.0
light,smartphone,1529418704050300928,1035.0
light,smartphone,1529418704253029120,1030.0
light,smartphone,1529418704455756800,1022.0
light,smartphone,1529418704658637824,999.0
light,smartphone,1529418704861121792,1011.0
light,smartphone,1529418705063819776,1030.0
light,smartphone,1529418705266547968,1024.0
light,smartphone,1529418705469216000,992.0
light,smartphone,1529418705671943936,1008.0
light,smartphone,1529418705874671872,1012.0
light,smartphone,1529418706077308928,980.0
light,smartphone,1529418706280036864,1025.0
light,smartphone,1529418706482856960,917.0
light,smartphone,1529418706685432832,756.0
light,smartphone,1529418706888375040,899.0
light,smartphone,1529418707090859008,650.0
light,smartphone,1529418707293586944,719.0
light,smartphone,1529418707496284928,683.0
light,smartphone,1529418707698982912,784.0
light,smartphone,1529418707901710848,919.0
light,smartphone,1529418708104408832,861.0
light,smartphone,1529418708307075840,756.0
light,smartphone,1529418708510200832,783.0
light,smartphone,1529418708712502016,852.0
light,smartphone,1529418708915200000,871.0
light,smartphone,1529418709118110720,867.0
light,smartphone,1529418709320656128,881.0
light,smartphone,1529418709523322880,899.0
light,smartphone,1529418709726021120,912.0
light,smartphone,1529418709928719104,910.0
light,smartphone,1529418710131447040,885.0
light,smartphone,1529418710334176000,889.0
light,smartphone,1529418710536843008,862.0
light,smartphone,1529418710739937024,842.0
light,smartphone,1529418710942268928,861.0
light,smartphone,1529418711144967168,870.0
light,smartphone,1529418711347846912,830.0
light,smartphone,1529418711550362112,815.0
light,smartphone,1529418711753060096,807.0
light,smartphone,1529418711955787776,853.0
light,smartphone,1529418712158485760,867.0
light,smartphone,1529418712361152768,835.0
light,smartphone,1529418712563911936,810.0
light,smartphone,1529418712766578944,814.0
light,smartphone,1529418712969643008,819.0
light,smartphone,1529418713171943936,810.0
light,smartphone,1529418713374671872,814.0
light,smartphone,1529418713577552896,825.0
light,smartphone,1529418713780036864,864.0
light,smartphone,1529418713982765824,848.0
light,smartphone,1529418714185462784,824.0
light,smartphone,1529418714388129792,851.0
light,smartphone,1529418714590827776,887.0
light,smartphone,1529418714793556992,851.0
light,smartphone,1529418714996253952,857.0
light,smartphone,1529418715199348992,614.0
light,smartphone,1529418715401649920,757.0
light,smartphone,1529418715604347904,832.0
light,smartphone,1529418715807259136,823.0
light,smartphone,1529418716009712896,716.0
light,smartphone,1529418716212440832,837.0
light,smartphone,1529418716415138816,884.0
light,smartphone,1529418716617805824,778.0
light,smartphone,1529418716820534016,751.0
light,smartphone,1529418717023261952,779.0
light,smartphone,1529418717225929984,746.0
light,smartphone,1529418717428626944,724.0
light,smartphone,1529418717631355904,806.0
light,smartphone,1529418717834022912,833.0
light,smartphone,1529418718037025792,624.0
light,smartphone,1529418718239449088,623.0
light,smartphone,1529418718442177024,715.0
light,smartphone,1529418718644875008,830.0
light,smartphone,1529418718847542016,679.0
light,smartphone,1529418719050240000,807.0
light,smartphone,1529418719252937984,739.0
light,smartphone,1529418719455727104,744.0
light,smartphone,1529418719658332928,739.0
light,smartphone,1529418719861061888,811.0
light,smartphone,1529418720063728896,947.0
light,smartphone,1529418720266700800,812.0
light,smartphone,1529418720469155072,744.0
light,smartphone,1529418720671822080,702.0
light,smartphone,1529418720874610944,682.0
light,smartphone,1529418721077217024,934.0
light,smartphone,1529418721279885056,901.0
light,smartphone,1529418721482583040,808.0
light,smartphone,1529418721685280000,884.0
light,smartphone,1529418721887977984,948.0
light,smartphone,1529418722090675968,961.0
light,smartphone,1529418722293373952,911.0
light,smartphone,1529418722496436992,893.0
light,smartphone,1529418722698769152,921.0
light,smartphone,1529418722901436160,1071.0
light,smartphone,1529418723104316928,1227.0
light,smartphone,1529418723306862080,1328.0
light,smartphone,1529418723509529088,1360.0
light,smartphone,1529418723712258048,1893.0
light,smartphone,1529418723914925056,4788.0
light,smartphone,1529418724117592064,7015.0
light,smartphone,1529418724320321024,5985.0
light,smartphone,1529418724523017728,5176.0
light,smartphone,1529418724725723904,4940.0
